k,x1,x2,f,grad_norm,error
140,3.060262603350902,0.5099793417043778,1.3337806511553283e-05,0.004922856031818818,0.06108329250687843
141,3.0602368455315574,0.5100518204152469,1.3171336796459404e-05,0.0011477947267106248,0.061069768734236085
142,3.060134878809942,0.5099722255863627,1.3167846336133253e-05,0.00390660037926245,0.060956123011816445
143,3.0601118648965606,0.5100287615785688,1.3060606949266715e-05,0.0010436962082733309,0.060942697348756514
144,3.0598987246511613,0.5099112125687694,1.3058867839489488e-05,0.0054564171735632825,0.060713172783334025
145,3.0598718101079942,0.5099921093009966,1.2856134400105601e-05,0.0011944429228321317,0.060699883804590474
146,3.0598231022279228,0.5099469812724176,1.2827776483697382e-05,0.0020416837170250837,0.06064442263395969
147,3.0597875144244298,0.509999936744949,1.2822374379271989e-05,0.002581446104784977,0.0606180304526168
148,3.059717165000954,0.5100050534258732,1.2815419444019973e-05,0.0037646280845846478,0.06054949124316174
149,3.0597136411271126,0.5099463367594447,1.2715620360277374e-05,0.0010171083790138922,0.060536340751567386
150,3.0594787932047858,0.5099846225445374,1.2699502495151598e-05,0.0051473302586175105,0.060311023274809014
151,3.0594790464115373,0.5099041959078302,1.251862640318429e-05,0.0011486165360552617,0.060298010403383076
152,3.059419757372092,0.5099285797417983,1.2488915203448431e-05,0.001897837448464402,0.060243541245908735
153,3.059403015716144,0.5098716843372866,1.2481750434327861e-05,0.0023891022646369588,0.060217675377147235
154,3.059275936336076,0.5098210404854007,1.2467927847826841e-05,0.004467394716997661,0.06008402004472102
155,3.059251991285268,0.5098866080023392,1.2330283338815433e-05,0.0010698803648040594,0.06007115355194513
156,3.0591539078605288,0.5098152072504017,1.2313286935755596e-05,0.0034302076688687544,0.05996268096524926
157,3.0591327626958287,0.509864456817549,1.2229710013734891e-05,0.0009678303774959063,0.05994990519047112
158,3.058926049989829,0.5097652528802266,1.2168636138334644e-05,0.004281120442459733,0.059729720669182966
159,3.0589028078609655,0.5098279777630647,1.204194581850759e-05,0.0010401650360728186,0.059717082320028904
160,3.0588059134053216,0.5097600120333282,1.2019138698714866e-05,0.0032258935925973255,0.05961034546389489
161,3.0587855209417856,0.5098061072593317,1.1944734999812679e-05,0.0009385818221763307,0.059597795361729856
162,3.0585803142723367,0.5097151732690914,1.1859923651661297e-05,0.0037365278023017406,0.059380449744795644
163,3.0585587102315235,0.5097694122674267,1.1762218028893195e-05,0.000976418671107178,0.05936803820264301
